CardId,Name,OriginalType,ModeCount,ModeIds,Auto
101759,Shattering,Action,3,101759:ACTION:chi|101759:ACTION:dem|101759:ACTION:pro,yes
101760,Shattering Blow,Combat,2,101760:COMBAT:pot|101760:COMBAT:POT,yes
101761,Shattering Crescendo,Action,3,101761:ACTION:pro|101761:ACTION:mel|101761:ACTION:MEL,yes
101762,Sheepdog,Action,1,101762:ACTION,yes
101763,Shell Break,Action,1,101763:ACTION,yes
101764,Shell Game,Action Modifier,2,101764:MODIFIER:san|101764:MODIFIER:SAN,yes
101765,Shepherd's Innocence,Action,2,101765:ACTION:ani|101765:ACTION:ANI,yes
101766,Shilmulo Deception,Reaction,2,101766:REACTION:chi|101766:REACTION:CHI,yes
101767,Shilmulo Tarot,Equipment,1,101767:EQUIPMENT,yes
101768,Shock Troops,Master,1,101768:MASTER,yes
101769,Short-Term Investment,Master,1,101769:MASTER,yes
101770,Shotgun Ritual,Combat,2,101770:COMBAT:tha|101770:COMBAT:THA,yes
101771,Shoulder Drop,Combat,1,101771:COMBAT,yes
101772,Show of Force,Action,2,101772:ACTION:pot+pre|101772:ACTION:POT+PRE,yes
101773,Shroud Mastery,Action Modifier,2,101773:MODIFIER:nec|101773:MODIFIER:NEC,yes
101774,Shroud of Absence,Action Modifier,2,101774:MODIFIER:dom+obt|101774:MODIFIER:DOM+OBT,yes
102295,Shroud of Decay,Action,2,102295:ACTION:obl|102295:ACTION:OBL,yes
101775,Shroud of Night,Action Modifier,2,101775:MODIFIER:obt|101775:MODIFIER:OBT,yes
101776,Shroudsight,Action Modifier,2,101776:MODIFIER:nec|101776:MODIFIER:NEC,yes
101777,Sibyl's Tongue,Action,1,101777:ACTION,yes
101778,Side Strike,Combat,2,101778:COMBAT:cel|101778:COMBAT:CEL,yes
101779,Sideslip,Combat,2,101779:COMBAT:cel|101779:COMBAT:CEL,yes
101780,Sight Beyond Sight,Master,1,101780:MASTER,yes
101781,"Signet of King Saul, The",Equipment,1,101781:EQUIPMENT,yes
101782,Silence of Death,Combat,2,101782:COMBAT:qui|101782:COMBAT:QUI,yes
101783,Sins of the Cauchemar,Reaction,2,101783:REACTION:aus|101783:REACTION:AUS,yes
101784,Siphon,Action,1,101784:ACTION,yes
101785,Sire's Index Finger,Equipment,1,101785:EQUIPMENT,yes
101786,Siren's Lure,Action Modifier,3,101786:MODIFIER:cel|101786:MODIFIER:mel|101786:MODIFIER:MEL,yes
101787,"Sires Command, Childer Inherit",Action,1,101787:ACTION,yes
101788,Sixth Tradition: Destruction,Action,1,101788:ACTION,yes
101789,Skaald,Action,1,101789:ACTION,yes
101790,Skin of Night,Combat,2,101790:COMBAT:for|101790:COMBAT:FOR,yes
101791,Skin of Rock,Combat,2,101791:COMBAT:for|101791:COMBAT:FOR,yes
101792,Skin of Steel,Combat,2,101792:COMBAT:for|101792:COMBAT:FOR,yes
101793,Skin of the Adder,Combat,2,101793:COMBAT:ser|101793:COMBAT:SER,yes
101794,Skin of the Chameleon,Action Modifier,3,101794:MODIFIER:tha|101794:MODIFIER:vis|101794:MODIFIER:VIS,yes
101795,Skin Trap,Combat,2,101795:COMBAT:vic|101795:COMBAT:VIC,yes
101796,Skullduggery,Action,3,101796:ACTION:obf|101796:ACTION:pre|101796:ACTION:pro,yes
101797,Slake the Thirst,Action Modifier/Combat,2,101797:COMBAT:san|101797:MODIFIER:SAN,yes
101798,Slam,Combat,2,101798:COMBAT:pot|101798:COMBAT:POT,yes
101799,"Slashers, The",Ally,1,101799:ALLY,yes
101800,"Slaughterhouse, The",Master,1,101800:MASTER,yes
101801,Slaughtering the Herd,Action,2,101801:ACTION:dom|101801:ACTION:DOM,yes
101802,Slave Auction,Master,1,101802:MASTER,yes
101803,Sleep of Reason,Action,2,101803:ACTION:dem|101803:ACTION:DEM,yes
101804,Sleep Unseen,Action Modifier,2,101804:MODIFIER:obf|101804:MODIFIER:OBF,yes
101805,"Sleeping Mind, The",Action Modifier,2,101805:MODIFIER:dom|101805:MODIFIER:DOM,yes
101806,Sleight of Hand,Action,2,101806:ACTION:chi|101806:ACTION:CHI,yes
101807,"Slow Withering, The",Event,1,101807:EVENT,yes
101808,Slum Hunting Ground,Master,1,101808:MASTER,yes
101809,Smash and Grab,Action,3,101809:ACTION:ani|101809:ACTION:dem|101809:ACTION:pot,yes
101810,Smear Campaign,Master,1,101810:MASTER,yes
101811,"Smiling Jack, The Anarch",Master,1,101811:MASTER,yes
101812,Smite,Combat,1,101812:COMBAT,yes
101813,Smoke and Mirrors,Action Modifier,3,101813:MODIFIER:chi|101813:MODIFIER:obf|101813:MODIFIER:obt,yes
101814,Smoke Grenade,Equipment,1,101814:EQUIPMENT,yes
101815,Snipe Hunt,Political Action,1,101815:POLITICAL,yes
101816,Sniper Rifle,Equipment,1,101816:EQUIPMENT,yes
101817,Soak,Combat,2,101817:COMBAT:for|101817:COMBAT:FOR,yes
101818,Soar,Action Modifier,1,101818:MODIFIER,yes
101819,Social Charm,Action,2,101819:ACTION:pre|101819:ACTION:PRE,yes
101820,Social Ladder,Master,1,101820:MASTER,yes
101821,Society Hunting Ground,Master,1,101821:MASTER,yes
101822,Society of Leopold,Master,1,101822:MASTER,yes
101823,Sociopath,Master,1,101823:MASTER,yes
101824,Sonar,Reaction,2,101824:REACTION:pro|101824:REACTION:PRO,yes
101825,Song in the Dark,Combat,2,101825:COMBAT:ani|101825:COMBAT:ANI,yes
101826,Song of Pan,Action,1,101826:ACTION,yes
101827,Song of Serenity,Combat,2,101827:COMBAT:ani|101827:COMBAT:ANI,yes
101828,Songs of the Distant Vitae,Action,2,101828:ACTION:qui|101828:ACTION:QUI,yes
101829,Soul Burn,Combat,2,101829:COMBAT:tha|101829:COMBAT:THA,yes
101830,Soul Decoration,Action,2,101830:ACTION:obf+vic|101830:ACTION:OBF+VIC,yes
101831,Soul Feasting,Action,2,101831:ACTION:nec|101831:ACTION:NEC,yes
101832,Soul Gem of Etrius,Equipment,1,101832:EQUIPMENT,yes
101833,Soul of the Earth,Action,1,101833:ACTION,yes
101834,Soul Painting,Action,2,101834:ACTION:aus+pre|101834:ACTION:AUS+PRE,yes
101835,Soul Scan,Action,2,101835:ACTION:aus|101835:ACTION:AUS,yes
101836,Soul Stealing,Action Modifier/Combat,2,101836:MODIFIER:nec|101836:COMBAT:NEC,yes
102340,Soulgrinder,Combat,4,102340:COMBAT:pot|102340:COMBAT:tha|102340:COMBAT:POT|102340:COMBAT:THA,yes
101837,Sound of a Breaking Oath,Action/Reaction,2,101837:ACTION:aus+dom|101837:REACTION:AUS+DOM,yes
101838,Sowing Dissension,Action,1,101838:ACTION,yes
101839,"Spawning Pool, The",Master,1,101839:MASTER,yes
101840,Speak with Spirits,Reaction,3,101840:REACTION:ani|101840:REACTION:spi|101840:REACTION:SPI,yes
101841,Special Report,Master,1,101841:MASTER,yes
101842,Specialization,Master,1,101842:MASTER,yes
101843,Spectral Divination,Action Modifier/Reaction,2,101843:MODIFIER:nec|101843:REACTION:NEC,yes
102296,Spectral Servitor,Ally,2,102296:ALLY:obl|102296:ALLY:OBL,yes
101844,Speed of Thought,Action,2,101844:ACTION:cel|101844:ACTION:CEL,yes
101845,Spell of Life,Action,1,101845:ACTION,yes
101846,Spike-Thrower,Equipment,1,101846:EQUIPMENT,yes
101847,Spirit Claws,Action/Combat,3,101847:COMBAT:pro|101847:COMBAT:pro+spi|101847:ACTION:PRO+SPI,yes
101848,Spirit Marionette,Action,3,101848:ACTION:dom|101848:ACTION:obe|101848:ACTION:OBE,yes
101849,Spirit Summoning Chamber,Master,1,101849:MASTER,yes
101850,Spirit's Touch,Reaction,2,101850:REACTION:aus|101850:REACTION:AUS,yes
101851,Spiritual Guidance,Combat,1,101851:COMBAT,yes
101852,Spiritual Intervention,Combat,2,101852:COMBAT:nec|101852:COMBAT:NEC,yes
101853,Spiritual Protector,Retainer,1,101853:RETAINER,yes
102297,Split the Veil,Action,1,102297:ACTION,yes
101854,Spoils of War,Action Modifier,1,101854:MODIFIER,yes
101855,Spontaneous Power,Master,1,101855:MASTER,yes
101856,Sport Bike,Equipment,1,101856:EQUIPMENT,yes
101857,Spying Mission,Action Modifier,2,101857:MODIFIER:obf|101857:MODIFIER:OBF,yes
101858,Squirrel Balance,Action Modifier,3,101858:MODIFIER:cel|101858:MODIFIER:spi|101858:MODIFIER:SPI,yes
101859,Staredown,Combat,2,101859:COMBAT:pre|101859:COMBAT:PRE,yes
101860,Starshell Grenade Launcher,Equipment,1,101860:EQUIPMENT,yes
101861,Starvation of Marena,Combat,2,101861:COMBAT:vic|101861:COMBAT:VIC,yes
101862,Static Virtue,Master,1,101862:MASTER,yes
101863,"Status Perfectus, The",Action,1,101863:ACTION,yes
101864,Steadfastness,Reaction,2,101864:REACTION:for|101864:REACTION:FOR,yes
101865,Steal the Mind,Action,3,101865:ACTION:dom|101865:ACTION:myt|101865:ACTION:MYT,yes
101866,Stealing Years,Action,1,101866:ACTION,yes
101867,Stealth Ritus,Action Modifier,1,101867:MODIFIER,yes
101868,Steam Tunnels,Master,1,101868:MASTER,yes
101869,Steely Tenacity,Action/Combat,3,101869:COMBAT:ani|101869:ACTION:dom|101869:ACTION:qui,yes
101870,Stiff Contempt,Action Modifier,1,101870:MODIFIER,yes
101871,Still the Mortal Flesh,Combat,2,101871:COMBAT:dom|101871:COMBAT:DOM,yes
101872,Stolen Police Cruiser,Equipment,1,101872:EQUIPMENT,yes
101873,Stone Dog,Retainer,1,101873:RETAINER,yes
101874,Stone Quills,Combat,3,101874:COMBAT:tha|101874:COMBAT:vis|101874:COMBAT:VIS,yes
101875,Stone Travel,Action Modifier,3,101875:MODIFIER:obt|101875:MODIFIER:myt|101875:MODIFIER:MYT,yes
101876,Stonestrength,Combat,3,101876:COMBAT:tha|101876:COMBAT:vis|101876:COMBAT:VIS,yes
101877,Storage Annex,Master,1,101877:MASTER,yes
101878,Storm Sewers,Master,1,101878:MASTER,yes
101879,Strained Vitae Supply,Master,1,101879:MASTER,yes
101880,Strange Day,Action Modifier,1,101880:MODIFIER,yes
101881,"Stranger Among Us, The",Master,1,101881:MASTER,yes
101882,Street Cred,Combat,2,101882:COMBAT:pot|101882:COMBAT:POT,yes
101883,Strength of the Bear,Combat,3,101883:COMBAT:ani|101883:COMBAT:spi|101883:COMBAT:SPI,yes
101884,Striga,Master,1,101884:MASTER,yes
101885,Strike at the True Flesh,Combat,2,101885:COMBAT:qui|101885:COMBAT:QUI,yes
101886,Strike with Conviction,Conviction,1,101886:CONVICTION,yes
101887,Strix,Reaction,2,101887:REACTION:str|101887:REACTION:STR,yes
101888,Stunt Cycle,Combat,2,101888:COMBAT:pot|101888:COMBAT:POT,yes
101889,Stutter-Step,Combat,2,101889:COMBAT:cel|101889:COMBAT:CEL,yes
102282,Stygian Shroud,Action Modifier,2,102282:MODIFIER:obl|102282:MODIFIER:OBL,yes
101890,Subdued by the Blood,Master,1,101890:MASTER,yes
101891,Submachine Gun,Equipment,1,101891:EQUIPMENT,yes
102341,Subversion,Action Modifier,4,102341:MODIFIER:cel|102341:MODIFIER:pre|102341:MODIFIER:CEL|102341:MODIFIER:PRE,yes
101892,Succubus,Ally,1,101892:ALLY,yes
101893,Succubus Club,Master,1,101893:MASTER,yes
101894,Succulent Vitae,Action Modifier,2,101894:MODIFIER:qui|101894:MODIFIER:QUI,yes
101895,Sudario Refraction,Action,1,101895:ACTION,yes
101896,Sudden Reversal,Master,1,101896:MASTER,yes
101897,Summon History,Action,2,101897:ACTION:tem|101897:ACTION:TEM,yes
101898,Summon Soul,Action,2,101898:ACTION:nec|101898:ACTION:NEC,yes
101899,Summon Spirit Beast,Combat/Reaction,5,101899:COMBAT:ani|101899:COMBAT:spi|101899:REACTION:spi|101899:COMBAT:SPI|101899:REACTION:SPI,no
101900,Summon the Abyss,Action,2,101900:ACTION:obt|101900:ACTION:OBT,yes
101901,Summon the Serpent,Action,1,101901:ACTION,yes
101902,"Summoning, The",Action,2,101902:ACTION:pre|101902:ACTION:PRE,yes
101903,Sunrise Service,Action,1,101903:ACTION,yes
101904,"Sunset Strip, Hollywood",Master,1,101904:MASTER,yes
101905,Superior Mettle,Combat,2,101905:COMBAT:for|101905:COMBAT:FOR,yes
101906,Supernatural Resistance,Combat/Reaction,2,101906:COMBAT|101906:REACTION,no
101907,Suppressing Fire,Action Modifier,1,101907:MODIFIER,yes
101908,Surge,Power,2,101908:COMBAT|101908:REACTION,yes
101909,Surprise Influence,Reaction,1,101909:REACTION,yes
101910,Survivalist,Ally,1,101910:ALLY,yes
101911,Suspension of Disbelief,Action,2,101911:ACTION:chi|101911:ACTION:CHI,yes
101912,Svadharma,Master,1,101912:MASTER,yes
101913,Swallowed by the Night,Action Modifier/Combat,2,101913:MODIFIER:obf|101913:COMBAT:OBF,yes
101914,Swarm,Retainer,1,101914:RETAINER,yes
101915,Sweeper,Political Action,1,101915:POLITICAL,yes
102342,Swift Cover,Action Modifier/Combat,8,102342:MODIFIER:cel|102342:COMBAT:cel|102342:MODIFIER:obf|102342:COMBAT:obf|102342:MODIFIER:CEL|102342:COMBAT:CEL|102342:MODIFIER:OBF|102342:COMBAT:OBF,no
101916,Swiftness of the Stag,Action Modifier/Combat,3,101916:COMBAT:cel|101916:COMBAT:spi|101916:MODIFIER:SPI,yes
101917,Swiss Cut,Master,1,101917:MASTER,yes
101918,Swoop,Combat,1,101918:COMBAT,yes
101919,Sword of Judgment,Equipment,1,101919:EQUIPMENT,yes
101920,Sword of Nuln,Equipment,1,101920:EQUIPMENT,yes
102261,Sword of the Archangel,Equipment,1,102261:EQUIPMENT,yes
101921,Sword of the Righteous,Combat,3,101921:COMBAT:ani|101921:COMBAT:val|101921:COMBAT:VAL,yes
101922,Sword of Troile,Equipment,1,101922:EQUIPMENT,yes
101923,Sympathetic Agony,Combat,2,101923:COMBAT:chi+for|101923:COMBAT:CHI+FOR,yes
102360,Szlachta Assistant,Retainer,1,102360:RETAINER,yes
102361,Szlachta Bodyguard,Retainer,1,102361:RETAINER,yes
101924,Tabriz Assembly,Master,1,101924:MASTER,yes
101925,Tainted Spring,Action Modifier,2,101925:MODIFIER:ani|101925:MODIFIER:ANI,yes
101926,Tainted Vitae,Reaction,1,101926:REACTION,yes
101927,Tajdid,Master,1,101927:MASTER,yes
101928,Taking the Skin: Minion,Action Modifier/Combat,3,101928:REFLEX:abo|101928:MODIFIER:abo|101928:COMBAT:abo,no
101929,Taking the Skin: Vulture,Reaction,3,101929:REFLEX:abo|101929:REACTION:abo|101929:REACTION:ABO,yes
101930,"Talaq, The Immortal",Ally,1,101930:ALLY,yes
101931,Talbot's Chainsaw,Equipment,1,101931:EQUIPMENT,yes
101932,Talith,Equipment,1,101932:EQUIPMENT,yes
101933,Talons of the Dead,Master,1,101933:MASTER,yes
101934,Taming the Beast,Combat,3,101934:REFLEX:abo|101934:COMBAT:abo|101934:COMBAT:ABO,yes
101935,Tangle Atropos' Hand,Action Modifier,3,101935:MODIFIER:pot|101935:MODIFIER:tem|101935:MODIFIER:TEM,yes
101936,Tapestry of Blood,Equipment,1,101936:EQUIPMENT,yes
101937,"Tara, The Hollow One",Ally,1,101937:ALLY,yes
101938,Target Hand,Combat,1,101938:COMBAT,yes
101939,Target Head,Combat,1,101939:COMBAT,yes
101940,Target Leg,Combat,1,101940:COMBAT,yes
101941,Target Retainer,Combat,1,101941:COMBAT,yes
101942,Target Vitals,Combat,1,101942:COMBAT,yes
101943,Tasha Morgan,Retainer,1,101943:RETAINER,yes
101944,Taste of Death,Combat,2,101944:COMBAT:qui|101944:COMBAT:QUI,yes
101945,Taste of Vitae,Combat,1,101945:COMBAT,yes
101946,Tattoo Signal,Action,1,101946:ACTION,yes
101947,Taunt the Caged Beast,Action,2,101947:ACTION:ani|101947:ACTION:ANI,yes
101948,Telepathic Counter,Reaction,2,101948:REACTION:aus|101948:REACTION:AUS,yes
101949,Telepathic Misdirection,Reaction,2,101949:REACTION:aus|101949:REACTION:AUS,yes
101950,Telepathic Tracking,Combat,2,101950:COMBAT:aus|101950:COMBAT:AUS,yes
101951,Telepathic Vote Counting,Action Modifier,2,101951:MODIFIER:aus|101951:MODIFIER:AUS,yes
101952,Templar,Political Action,1,101952:POLITICAL,yes
101953,Temple Hunting Ground,Master,1,101953:MASTER,yes
101954,Temptation,Action,2,101954:ACTION:ser|101954:ACTION:SER,yes
101955,Temptation of Greater Power,Master,1,101955:MASTER,yes
101956,Tend the Flock,Master,1,101956:MASTER,yes
101957,Tenebrous Form,Action Modifier,2,101957:MODIFIER:obt|101957:MODIFIER:OBT,yes
101958,Tension in the Ranks,Master,1,101958:MASTER,yes
101959,Terra Incognita,Reaction,1,101959:REACTION,yes
102343,Terrifying Visage,Master,1,102343:MASTER,yes
101960,Terror Frenzy,Combat,2,101960:COMBAT:ani|101960:COMBAT:ANI,yes
101961,Terrorists,Ally,1,101961:ALLY,yes
101962,"Textbook Damnation, The",Equipment,1,101962:EQUIPMENT,yes
101963,Thadius Zho,Ally,1,101963:ALLY,yes
101964,Thanks for the Donation,Action,1,101964:ACTION:dom,yes
101965,Thaumaturgy,Master,1,101965:MASTER,yes
101966,Theft of Vitae,Combat,2,101966:COMBAT:tha|101966:COMBAT:THA,yes
101967,Their Master's Voice,Reaction,1,101967:REACTION,yes
101968,Therbold Realty,Master,1,101968:MASTER,yes
101969,Thicker than Blood,Master,1,101969:MASTER,yes
101970,Thin Blood,Combat,2,101970:COMBAT:qui|101970:COMBAT:QUI,yes
101971,Thin-Blooded Seer,Action,1,101971:ACTION,yes
101972,Thing,Action,1,101972:ACTION,yes
101973,Third Tradition: Progeny,Action,1,101973:ACTION,yes
101974,Thirst,Event,1,101974:EVENT,yes
101975,Those Who Endure Judge,Action Modifier,1,101975:MODIFIER,yes
101976,Thoughts Betrayed,Combat,2,101976:COMBAT:dom|101976:COMBAT:DOM,yes
101977,Threading the Path of Orpheus,Action,1,101977:ACTION,yes
101978,Threats,Action Modifier,2,101978:MODIFIER:dom|101978:MODIFIER:DOM,yes
101979,Three's a Crowd,Combat,1,101979:COMBAT,yes
101980,Threestar Cab Company,Master,1,101980:MASTER,yes
101981,Thrones Crumble,Action,2,101981:ACTION:ser|101981:ACTION:SER,yes
101982,Thrown Gate,Combat,2,101982:COMBAT:pot|101982:COMBAT:POT,yes
101983,Thrown Sewer Lid,Combat,2,101983:COMBAT:pot|101983:COMBAT:POT,yes
101984,Tier of Souls,Action,2,101984:ACTION:ani|101984:ACTION:ANI,yes
101985,Tinglestripe,Equipment,2,101985:EQUIPMENT:myt|101985:EQUIPMENT:MYT,yes
101986,Tithings,Political Action,1,101986:POLITICAL,yes
101987,Tomb of Rameses III,Master,1,101987:MASTER,yes
101988,Tongue of the Serpent,Combat,2,101988:COMBAT:ser|101988:COMBAT:SER,yes
101989,Toreador Grand Ball,Master,1,101989:MASTER,yes
101990,Toreador Justicar,Political Action,1,101990:POLITICAL,yes
101991,Toreador's Bane,Combat,3,101991:COMBAT:pre|101991:COMBAT:mel|101991:COMBAT:MEL,yes
101992,Torment the Soul,Combat,2,101992:COMBAT:nec|101992:COMBAT:NEC,yes
101993,Torn Signpost,Combat,2,101993:COMBAT:pot|101993:COMBAT:POT,yes
101994,Torpid Blood,Event,1,101994:EVENT,yes
101995,Torrent,Combat,2,101995:COMBAT:cel|101995:COMBAT:CEL,yes
101996,Tortured Confession,Combat,1,101996:COMBAT,yes
101997,Total Insanity,Action,2,101997:ACTION:dem|101997:ACTION:DEM,yes
101998,Touch of Clarity,Action Modifier/Reaction,4,101998:MODIFIER:dem|101998:REACTION:dem|101998:MODIFIER:DEM|101998:REACTION:DEM,no
102283,Touch of Oblivion,Combat,2,102283:COMBAT:obl|102283:COMBAT:OBL,yes
101999,Touch of Pain,Reaction,2,101999:REACTION:pot|101999:REACTION:POT,yes
102262,Touch of Valeren,Action/Combat,3,102262:ACTION:for|102262:COMBAT:for|102262:COMBAT:FOR,yes
102000,Tourette's Voice,Reaction,3,102000:REACTION:aus|102000:REACTION:mel|102000:REACTION:MEL,yes
102001,Tower of London,Master,1,102001:MASTER,yes
102002,Toy Chest Test,Master,1,102002:MASTER,yes
102003,Tracker's Mark,Combat,1,102003:COMBAT,yes
102004,Tradition Upheld,Political Action,1,102004:POLITICAL,yes
102005,Traditionalist,Master,1,102005:MASTER,yes
102006,Tragic Love Affair,Master,1,102006:MASTER,yes
102007,Trainer,Action,2,102007:ACTION:ani|102007:ACTION:ANI,yes
102008,Tranquility,Combat,2,102008:COMBAT:dom|102008:COMBAT:DOM,yes
102362,Tranquility Shield,Combat,2,102362:COMBAT:for|102362:COMBAT:FOR,yes
102009,Transcendent Laibon,Master,1,102009:MASTER,yes
102010,Transfer of Power,Political Action,1,102010:POLITICAL,yes
102011,Transfusion,Action Modifier,3,102011:MODIFIER:nec|102011:MODIFIER:thn|102011:MODIFIER:THN,yes
102012,Trap,Combat,1,102012:COMBAT,yes
102013,Travelers Obey the Tenets,Action,1,102013:ACTION,yes
102014,Treachery,Reaction,2,102014:REACTION:pre|102014:REACTION:PRE,yes
102015,Treasured Samadji,Equipment,1,102015:EQUIPMENT,yes
102016,Treat the Sick Mind,Action/Reaction,3,102016:ACTION:dem|102016:ACTION:obe|102016:REACTION:OBE,yes
102017,"Treatment, The",Master,1,102017:MASTER,yes
102018,Treaty of Laibach,Master,1,102018:MASTER,yes
102019,Treaty of Tyre Enforced,Political Action,1,102019:POLITICAL,yes
102020,Tremere Convocation,Master,1,102020:MASTER,yes
102021,Tremere Justicar,Political Action,1,102021:POLITICAL,yes
102022,Tribunal Judgment,Political Action,1,102022:POLITICAL,yes
102023,Tribute to the Master,Master,1,102023:MASTER,yes
102024,"Trick of the Danya, The",Action,1,102024:ACTION:chi,yes
102025,Triole's Revenge,Action,1,102025:ACTION,yes
102026,Trochomancy,Action Modifier,3,102026:MODIFIER:nec|102026:MODIFIER:aus+nec|102026:MODIFIER:AUS+NEC,yes
102027,Trophy: Chosen,Master,1,102027:MASTER,yes
102028,Trophy: Clan Respect,Master,1,102028:MASTER,yes
102029,Trophy: Diablerie,Master,1,102029:MASTER,yes
102030,Trophy: Discipline,Master,1,102030:MASTER,yes
102031,Trophy: Domain,Master,1,102031:MASTER,yes
102032,Trophy: Hunting Ground,Master,1,102032:MASTER,yes
102033,Trophy: Library,Master,1,102033:MASTER,yes
102034,Trophy: No Questions,Master,1,102034:MASTER,yes
102035,Trophy: Progeny,Master,1,102035:MASTER,yes
102036,Trophy: Retainers,Master,1,102036:MASTER,yes
102037,Trophy: Revered,Master,1,102037:MASTER,yes
102038,Trophy: Safe Passage,Master,1,102038:MASTER,yes
102039,Trophy: Wealth,Master,1,102039:MASTER,yes
102040,True Faith,Master,1,102040:MASTER,yes
102041,True Love's Face,Action Modifier,2,102041:MODIFIER:obf+pre|102041:MODIFIER:OBF+PRE,yes
102042,Trumped-Up Charges,Political Action,1,102042:POLITICAL,yes
102284,Truth in Darkness,Reaction,2,102284:REACTION:obl|102284:REACTION:OBL,yes
102043,Truth in Ink,Reaction,1,102043:REACTION,yes
102044,Truth of a Thousand Lies,Action Modifier,2,102044:MODIFIER:ser|102044:MODIFIER:SER,yes
102045,Truth of Blood,Action,2,102045:ACTION:aus+qui|102045:ACTION:AUS+QUI,yes
102046,Tumnimos,Action,1,102046:ACTION,yes
102047,Tunnel Runner,Ally,1,102047:ALLY,yes
102048,Tutu the Doubly Evil One,Ally,1,102048:ALLY,yes
102049,Twilight Camp,Master,1,102049:MASTER,yes
102344,Twisted Bloodhound,Retainer,1,102344:RETAINER,yes
102050,Twisted Forest,Master,1,102050:MASTER,yes
102051,Twisting the Knife,Combat,2,102051:COMBAT:pot|102051:COMBAT:POT,yes
102052,Two Wrongs,Master,1,102052:MASTER,yes
102053,Tye Cooper,Ally,1,102053:ALLY,yes
102054,Typhonic Beast,Combat,3,102054:COMBAT:ser|102054:COMBAT:pot+ser|102054:COMBAT:POT+SER,yes
102306,Umbrous Clutch,Action,2,102306:ACTION:obl|102306:ACTION:OBL,yes
102055,Unacceptable Appearance,Master,1,102055:MASTER,yes
102056,Unburdening the Bestial Soul,Action,3,102056:ACTION:ani|102056:ACTION:obe|102056:ACTION:OBE,yes
102057,"Uncoiling, The",Event,1,102057:EVENT,yes
102058,Uncontrollable Rage,Action Modifier,2,102058:MODIFIER:pro|102058:MODIFIER:PRO,yes
102059,Uncontrolled Impulse,Action Modifier,1,102059:MODIFIER,yes
102060,Undead Persistence,Combat,2,102060:COMBAT:for|102060:COMBAT:FOR,yes
102061,Undead Strength,Combat,2,102061:COMBAT:pot|102061:COMBAT:POT,yes
102062,Under My Skin,Action Modifier,3,102062:MODIFIER:obf|102062:MODIFIER:thn|102062:MODIFIER:THN,yes
102063,Under Siege,Action,1,102063:ACTION,yes
102064,Under the Skin,Action Modifier,2,102064:MODIFIER:aus+pre|102064:MODIFIER:AUS+PRE,yes
102065,Underbridge Stray,Ally,2,102065:ALLY:ani|102065:ALLY:ANI,yes
102066,Underworld Hunting Ground,Master,1,102066:MASTER,yes
102067,Undue Influence,Action,3,102067:ACTION:chi|102067:ACTION:pre|102067:ACTION:qui,yes
102068,Undying Tenacity,Combat,2,102068:COMBAT:for|102068:COMBAT:FOR,yes
102069,Undying Thirst,Reaction,1,102069:REACTION,yes
102070,Unexpected Coalition,Action Modifier/Reaction,2,102070:MODIFIER|102070:REACTION,no
102071,Unflinching Persistence,Combat,2,102071:COMBAT:for|102071:COMBAT:FOR,yes
102072,Unholy Penance,Combat,2,102072:COMBAT:pre|102072:COMBAT:PRE,yes
102073,Unholy Radiance,Action Modifier/Reaction,2,102073:MODIFIER|102073:REACTION,no
102345,Unholy Sacrament,Master,1,102345:MASTER,yes
102074,Unity,Master,1,102074:MASTER,yes
102075,University Hunting Ground,Master,1,102075:MASTER,yes
102076,Unleash Hell's Fury,Action,2,102076:ACTION:dai|102076:ACTION:DAI,yes
102077,Unleash the Hounds,Action Modifier,3,102077:MODIFIER:dom|102077:MODIFIER:vis|102077:MODIFIER:VIS,yes
102263,Unleashing the Bestial Soul,Action Modifier,2,102263:MODIFIER:dom|102263:MODIFIER:DOM,yes
102078,Unlicensed Taxicab,Equipment,1,102078:EQUIPMENT,yes
102079,"Unmasking, The",Event,1,102079:EVENT,yes
102080,Unnatural Disaster,Master,1,102080:MASTER,yes
102081,Unseen Hibernation,Reaction,3,102081:REFLEX:abo|102081:REACTION:abo|102081:REACTION:ABO,yes
102346,Unthinkable Humiliation,Action Modifier,4,102346:MODIFIER:pot|102346:MODIFIER:pre|102346:MODIFIER:POT|102346:MODIFIER:PRE,yes
102082,Unwholesome Bond,Action,2,102082:ACTION:san|102082:ACTION:SAN,yes
102083,Up Yours!,Combat,1,102083:COMBAT,yes
102084,Uptown Hunting Ground,Master,1,102084:MASTER,yes
102085,Urban Jungle,Event,1,102085:EVENT,yes
102086,Using the Advantage,Master,1,102086:MASTER,yes
102087,Vagabond Mystic,Ally,1,102087:ALLY,yes
102245,"Valerie Diaz, Antigen Commander",Ally,1,102245:ALLY,yes
102088,Vampiric Disease,Master,1,102088:MASTER,yes
102089,Vampiric Speed,Combat,2,102089:COMBAT:cel|102089:COMBAT:CEL,yes
102090,Vanish from the Mind's Eye,Combat,2,102090:COMBAT:obf|102090:COMBAT:OBF,yes
102091,Vascular Explosion,Combat,2,102091:COMBAT:qui|102091:COMBAT:QUI,yes
102092,Vast Wealth,Master,1,102092:MASTER,yes
102093,Vaticination,Action,1,102093:ACTION,yes
102094,Vaulderie,Action,1,102094:ACTION,yes
102095,Veil of Darkness,Event,1,102095:EVENT,yes
102096,Veil of Silence,Reaction,2,102096:REACTION:qui|102096:REACTION:QUI,yes
